Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2005","2005","Head","560000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2006","2006","Head","576000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2007","2007","Head","594000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2008","2008","Head","611996","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2009","2009","Head","630010","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2010","2010","Head","648001","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2011","2011","Head","666000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2012","2012","Head","670001","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5322","Production","1012","Meat indigenous, sheep","2013","2013","Head","680001","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1961","1961","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1962","1962","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1963","1963","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1964","1964","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1965","1965","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1966","1966","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1967","1967","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1968","1968","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1969","1969","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1970","1970","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1971","1971","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1972","1972","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1973","1973","hg/An","118","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1974","1974","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1975","1975","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1976","1976","hg/An","130","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1977","1977","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1978","1978","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1979","1979","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1980","1980","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1981","1981","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1982","1982","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1983","1983","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1984","1984","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1985","1985","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1986","1986","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1987","1987","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1988","1988","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1989","1989","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1990","1990","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1991","1991","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1992","1992","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1993","1993","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1994","1994","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1995","1995","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1996","1996","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1997","1997","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1998","1998","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","1999","1999","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2000","2000","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2001","2001","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2002","2002","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2003","2003","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2004","2004","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2005","2005","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2006","2006","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2007","2007","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2008","2008","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2009","2009","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2010","2010","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2011","2011","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2012","2012","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","1012","Meat indigenous, sheep","2013","2013","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1961","1961","tonnes","2352","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1962","1962","tonnes","2256","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1963","1963","tonnes","1980","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1964","1964","tonnes","2280","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1965","1965","tonnes","2268","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1966","1966","tonnes","3170","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1967","1967","tonnes","3358","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1968","1968","tonnes","3293","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1969","1969","tonnes","3255","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1970","1970","tonnes","3475","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1971","1971","tonnes","3843","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1972","1972","tonnes","3729","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1973","1973","tonnes","3806","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1974","1974","tonnes","4186","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1975","1975","tonnes","4414","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1976","1976","tonnes","4919","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1977","1977","tonnes","5250","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1978","1978","tonnes","5235","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1979","1979","tonnes","5449","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1980","1980","tonnes","5722","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1981","1981","tonnes","6395","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1982","1982","tonnes","7122","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1983","1983","tonnes","7478","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1984","1984","tonnes","7852","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1985","1985","tonnes","8245","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1986","1986","tonnes","8260","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1987","1987","tonnes","3178","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1988","1988","tonnes","3430","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1989","1989","tonnes","3640","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1990","1990","tonnes","3822","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1991","1991","tonnes","3990","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1992","1992","tonnes","4130","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1993","1993","tonnes","4200","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1994","1994","tonnes","4389","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1995","1995","tonnes","4522","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1996","1996","tonnes","4620","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1997","1997","tonnes","4802","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1998","1998","tonnes","4970","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","1999","1999","tonnes","5110","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2000","2000","tonnes","5320","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2001","2001","tonnes","5781","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2002","2002","tonnes","5600","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2003","2003","tonnes","5754","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2004","2004","tonnes","7602","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2005","2005","tonnes","7840","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2006","2006","tonnes","8064","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2007","2007","tonnes","8316","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2008","2008","tonnes","8568","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2009","2009","tonnes","8820","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2010","2010","tonnes","9072","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2011","2011","tonnes","9324","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2012","2012","tonnes","9380","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1012","Meat indigenous, sheep","2013","2013","tonnes","9520","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1961","1961","tonnes","7000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1962","1962","tonnes","8000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1963","1963","tonnes","8000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1964","1964","tonnes","9000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1965","1965","tonnes","9000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1966","1966","tonnes","10000","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1967","1967","tonnes","11000","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1968","1968","tonnes","12000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1969","1969","tonnes","12000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1970","1970","tonnes","12000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1971","1971","tonnes","12000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1972","1972","tonnes","12000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1973","1973","tonnes","13000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1974","1974","tonnes","13000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1975","1975","tonnes","13500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1976","1976","tonnes","13500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1977","1977","tonnes","14000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1978","1978","tonnes","14000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1979","1979","tonnes","14500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1980","1980","tonnes","14500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1981","1981","tonnes","14800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1982","1982","tonnes","15000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1983","1983","tonnes","15200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1984","1984","tonnes","15400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1985","1985","tonnes","15600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1986","1986","tonnes","15700","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1987","1987","tonnes","15800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1988","1988","tonnes","15900","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1989","1989","tonnes","16000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1990","1990","tonnes","17000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1991","1991","tonnes","17100","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1992","1992","tonnes","17200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1993","1993","tonnes","17300","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1994","1994","tonnes","17400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1995","1995","tonnes","17500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1996","1996","tonnes","17600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1997","1997","tonnes","17700","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1998","1998","tonnes","17800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","1999","1999","tonnes","17900","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2000","2000","tonnes","18000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2001","2001","tonnes","19616","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2002","2002","tonnes","20167","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2003","2003","tonnes","20745","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2004","2004","tonnes","21347","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2005","2005","tonnes","22618","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2006","2006","tonnes","23389","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2007","2007","tonnes","24173","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2008","2008","tonnes","24968","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2009","2009","tonnes","25774","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2010","2010","tonnes","26587","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2011","2011","tonnes","30500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2012","2012","tonnes","28124","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2013","2013","tonnes","27116","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2014","2014","tonnes","27204","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2015","2015","tonnes","29222","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2016","2016","tonnes","29677","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2017","2017","tonnes","30155","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1166","Meat nes","2018","2018","tonnes","30633","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1961","1961","Head","411800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1962","1962","Head","393300","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1963","1963","Head","398100","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1964","1964","Head","398000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1965","1965","Head","402600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1966","1966","Head","398600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1967","1967","Head","408900","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1968","1968","Head","417100","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1969","1969","Head","448800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1970","1970","Head","482900","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1971","1971","Head","486400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1972","1972","Head","497200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1973","1973","Head","522200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1974","1974","Head","537900","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1975","1975","Head","536791","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1976","1976","Head","545892","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1977","1977","Head","585354","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1978","1978","Head","600000","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1979","1979","Head","629100","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1980","1980","Head","572500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1981","1981","Head","569000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1982","1982","Head","574160","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1983","1983","Head","576000","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1984","1984","Head","588000","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1985","1985","Head","600000","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1986","1986","Head","400000","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1987","1987","Head","391000","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1988","1988","Head","427500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1989","1989","Head","487000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1990","1990","Head","541000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1991","1991","Head","560000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1992","1992","Head","573000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1993","1993","Head","610000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1994","1994","Head","562000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1995","1995","Head","576000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1996","1996","Head","583000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","867","Meat, cattle","1997","1997","Head","590000","Im","FAO data based on imputation methodology"
