Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1967","1967","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1968","1968","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1969","1969","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1970","1970","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1971","1971","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1972","1972","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1973","1973","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1974","1974","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1975","1975","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1976","1976","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1977","1977","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1978","1978","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1979","1979","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1980","1980","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1981","1981","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1982","1982","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1983","1983","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1984","1984","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1985","1985","ha","","M","Data not available"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1986","1986","ha","100","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1987","1987","ha","100","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1988","1988","ha","90","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1989","1989","ha","90","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1990","1990","ha","50","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1991","1991","ha","40","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1992","1992","ha","25","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1993","1993","ha","40","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1994","1994","ha","45","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1995","1995","ha","50","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1996","1996","ha","55","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1997","1997","ha","70","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1998","1998","ha","60","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","1999","1999","ha","82","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2000","2000","ha","194","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2001","2001","ha","187","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2002","2002","ha","192","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2003","2003","ha","203","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2004","2004","ha","207","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2005","2005","ha","203","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2006","2006","ha","190","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2007","2007","ha","350","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2008","2008","ha","340","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2009","2009","ha","340","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2010","2010","ha","350","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2011","2011","ha","350","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2012","2012","ha","350","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2013","2013","ha","383","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2014","2014","ha","404","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2015","2015","ha","415","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2016","2016","ha","419","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2017","2017","ha","433","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","574","Pineapples","2018","2018","ha","447","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1986","1986","hg/ha","80000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1987","1987","hg/ha","80000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1988","1988","hg/ha","66667","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1989","1989","hg/ha","77778","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1990","1990","hg/ha","80000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1991","1991","hg/ha","75000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1992","1992","hg/ha","80000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1993","1993","hg/ha","75000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1994","1994","hg/ha","77778","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1995","1995","hg/ha","80000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1996","1996","hg/ha","81818","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1997","1997","hg/ha","85714","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1998","1998","hg/ha","83333","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","1999","1999","hg/ha","85366","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2000","2000","hg/ha","85052","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2001","2001","hg/ha","83515","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2002","2002","hg/ha","83434","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2003","2003","hg/ha","83545","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2004","2004","hg/ha","83222","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2005","2005","hg/ha","83563","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2006","2006","hg/ha","84211","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2007","2007","hg/ha","85714","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2008","2008","hg/ha","85294","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2009","2009","hg/ha","73529","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2010","2010","hg/ha","80000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2011","2011","hg/ha","85714","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2012","2012","hg/ha","88571","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2013","2013","hg/ha","85787","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2014","2014","hg/ha","84588","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2015","2015","hg/ha","84693","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2016","2016","hg/ha","84484","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2017","2017","hg/ha","84545","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","574","Pineapples","2018","2018","hg/ha","84605","Fc","Calculated data"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1986","1986","tonnes","800","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1987","1987","tonnes","800","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1988","1988","tonnes","600","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1989","1989","tonnes","700","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1990","1990","tonnes","400","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1991","1991","tonnes","300","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1992","1992","tonnes","200","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1993","1993","tonnes","300","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1994","1994","tonnes","350","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1995","1995","tonnes","400","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1996","1996","tonnes","450","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1997","1997","tonnes","600","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1998","1998","tonnes","500","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","1999","1999","tonnes","700","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2000","2000","tonnes","1650","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2001","2001","tonnes","1563","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2002","2002","tonnes","1598","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2003","2003","tonnes","1697","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2004","2004","tonnes","1720","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2005","2005","tonnes","1700","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2006","2006","tonnes","1600","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2007","2007","tonnes","3000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2008","2008","tonnes","2900","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2009","2009","tonnes","2500","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2010","2010","tonnes","2800","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2011","2011","tonnes","3000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2012","2012","tonnes","3100","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2013","2013","tonnes","3288","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2014","2014","tonnes","3421","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2015","2015","tonnes","3518","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2016","2016","tonnes","3543","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2017","2017","tonnes","3663","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","574","Pineapples","2018","2018","tonnes","3784","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1961","1961","ha","616000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1962","1962","ha","649000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1963","1963","ha","705000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1964","1964","ha","746000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1965","1965","ha","464000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1966","1966","ha","468900","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1967","1967","ha","629100","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1968","1968","ha","800100","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1969","1969","ha","738000","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1970","1970","ha","909000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1971","1971","ha","905000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1972","1972","ha","916500","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1973","1973","ha","974600","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1974","1974","ha","1063400","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1975","1975","ha","1097200","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1976","1976","ha","1180100","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1977","1977","ha","1239600","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1978","1978","ha","1287000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1979","1979","ha","1290000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1980","1980","ha","1173000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1981","1981","ha","1180000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1982","1982","ha","1199000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1983","1983","ha","1209000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1984","1984","ha","1209000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1985","1985","ha","1209569","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1986","1986","ha","1210091","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1987","1987","ha","1271000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1988","1988","ha","1302000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1989","1989","ha","1321895","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1990","1990","ha","1388000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1991","1991","ha","1430000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1992","1992","ha","1459000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1993","1993","ha","1488000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1994","1994","ha","1499999","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1995","1995","ha","1512000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1996","1996","ha","1524000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1997","1997","ha","1538000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1998","1998","ha","1553000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","1999","1999","ha","1570000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2000","2000","ha","1598000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2001","2001","ha","1622000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2002","2002","ha","1648000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2003","2003","ha","1661000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2004","2004","ha","1670000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2005","2005","ha","1675000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2006","2006","ha","1677000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2007","2007","ha","1678000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2008","2008","ha","919000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2009","2009","ha","942000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2010","2010","ha","978000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2011","2011","ha","978976","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2012","2012","ha","979000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2013","2013","ha","972125","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2014","2014","ha","973292","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2015","2015","ha","944681","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2016","2016","ha","821280","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2017","2017","ha","769028","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","489","Plantains and others","2018","2018","ha","885567","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1961","1961","hg/ha","60065","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1962","1962","hg/ha","60092","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1963","1963","hg/ha","60993","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1964","1964","hg/ha","60322","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1965","1965","hg/ha","66810","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1966","1966","hg/ha","74643","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1967","1967","hg/ha","71531","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1968","1968","hg/ha","64992","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1969","1969","hg/ha","74526","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1970","1970","hg/ha","84235","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1971","1971","hg/ha","83503","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1972","1972","hg/ha","83295","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1973","1973","hg/ha","83378","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1974","1974","hg/ha","83496","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1975","1975","hg/ha","82993","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1976","1976","hg/ha","68952","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1977","1977","hg/ha","68821","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1978","1978","hg/ha","68718","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1979","1979","hg/ha","47209","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1980","1980","hg/ha","48585","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1981","1981","hg/ha","50000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1982","1982","hg/ha","55013","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1983","1983","hg/ha","53656","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1984","1984","hg/ha","51696","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1985","1985","hg/ha","53474","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1986","1986","hg/ha","54252","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1987","1987","hg/ha","55382","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1988","1988","hg/ha","56014","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1989","1989","hg/ha","56500","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1990","1990","hg/ha","56499","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1991","1991","hg/ha","56503","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1992","1992","hg/ha","53502","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1993","1993","hg/ha","55255","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1994","1994","hg/ha","56667","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1995","1995","hg/ha","59603","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1996","1996","hg/ha","60000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1997","1997","hg/ha","60488","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1998","1998","hg/ha","60000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","1999","1999","hg/ha","57000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2000","2000","hg/ha","58999","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2001","2001","hg/ha","60000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2002","2002","hg/ha","60000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2003","2003","hg/ha","58399","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2004","2004","hg/ha","58000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2005","2005","hg/ha","54000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2006","2006","hg/ha","53989","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2007","2007","hg/ha","55012","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2008","2008","hg/ha","46017","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2009","2009","hg/ha","48004","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2010","2010","hg/ha","48000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2011","2011","hg/ha","48000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2012","2012","hg/ha","45999","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2013","2013","hg/ha","45000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2014","2014","hg/ha","47000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2015","2015","hg/ha","46734","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2016","2016","hg/ha","44396","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2017","2017","hg/ha","43629","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","489","Plantains and others","2018","2018","hg/ha","42971","Fc","Calculated data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1961","1961","tonnes","3700000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1962","1962","tonnes","3900000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1963","1963","tonnes","4300000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1964","1964","tonnes","4500000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1965","1965","tonnes","3100000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1966","1966","tonnes","3500000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1967","1967","tonnes","4500000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1968","1968","tonnes","5200000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1969","1969","tonnes","5500000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1970","1970","tonnes","7657000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1971","1971","tonnes","7557000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1972","1972","tonnes","7634000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1973","1973","tonnes","8126000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1974","1974","tonnes","8879000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1975","1975","tonnes","9106000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1976","1976","tonnes","8137000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1977","1977","tonnes","8531000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1978","1978","tonnes","8844000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1979","1979","tonnes","6090000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1980","1980","tonnes","5699000","","Official data"
"QC","Crops","226","Uganda","5510","Production","489","Plantains and others","1981","1981","tonnes","5900000","","Official data"
